transaction_id,account_id,timestamp,amount,currency,transaction_type,merchant_id,status
TXN_dfff15fdb117,ACC_689a4d379e6e,2024-11-06 00:00:00,9955.92,CNY,REFUND,MER_02e343d1e8f9,FAILED
TXN_c9387292e75f,ACC_2212f765a560,2024-09-06 00:00:00,38739.47,JPY,DEBIT,MER_6f56966b7406,FAILED
TXN_def1f3e40759,ACC_4141f686ce69,2024-03-26 00:00:00,32032.63,GBP,PAYMENT,MER_ecda2b8297c3,CANCELLED
TXN_201a3d952e8c,ACC_a185ec3c97bb,2024-03-23 00:00:00,17187.84,GBP,TRANSFER,MER_9f9993ede602,FAILED
TXN_6ca5cc894d7b,ACC_515682d52ab3,2024-08-15 00:00:00,39050.89,GBP,REFUND,MER_5f57c83d74c7,CANCELLED
TXN_f8d98867f27f,ACC_f2cae45411d9,2024-01-12 00:00:00,6260.75,EUR,TRANSFER,MER_2d1bb24b3c01,COMPLETED
TXN_d2bb1ed3fadd,ACC_8a19d611de30,2024-02-18 00:00:00,3198.98,JPY,REFUND,MER_49323ec67b9f,CANCELLED
TXN_b2c83a08f257,ACC_eec9adf86e79,2024-02-23 00:00:00,13129.99,EUR,DEBIT,MER_29e1c812b769,CANCELLED
TXN_31308924a737,ACC_3bf83f06e823,2024-05-25 00:00:00,22163.59,EUR,CREDIT,MER_f0ab14eb71c6,PENDING
TXN_6a22c524c205,ACC_d56140c899d4,2024-06-15 00:00:00,43213.41,JPY,REFUND,MER_dba7028e214f,CANCELLED
TXN_c78b8ae678cf,ACC_4aa3e8075a07,2024-10-03 00:00:00,8860.06,CNY,PAYMENT,MER_552354468a0b,CANCELLED
TXN_a2c34c9445c5,ACC_09067f69e670,2024-06-07 00:00:00,45447.07,JPY,REFUND,MER_d6275c5e5e8a,COMPLETED
TXN_df45b8eada04,ACC_3e98c4438942,2024-05-13 00:00:00,7794.32,USD,DEBIT,MER_ec6b67dbe91b,PENDING
TXN_7549afb405d7,ACC_b2187574614e,2024-01-05 00:00:00,34391.62,JPY,PAYMENT,MER_52d1f5361769,CANCELLED
TXN_6b48349711a1,ACC_1a3cc2853e09,2024-01-04 00:00:00,27415.13,EUR,PAYMENT,MER_436df0b1333a,CANCELLED
TXN_ba2995b45968,ACC_6e6947ed781a,2024-11-26 00:00:00,19492.27,JPY,CREDIT,MER_110adf6cf4e9,CANCELLED
TXN_6e9cc67042d2,ACC_abc4cc4a38d5,2024-11-09 00:00:00,40380.67,GBP,TRANSFER,MER_884cedca505d,FAILED
TXN_16e29c116629,ACC_6dbe0d8ca7a9,2024-04-03 00:00:00,6839.84,USD,PAYMENT,MER_bf08ffc3c479,FAILED
TXN_0368701e44dc,ACC_4fe9fef31222,2024-06-13 00:00:00,979.58,USD,REFUND,MER_5b6dae488982,COMPLETED
TXN_b92e69ae73c4,ACC_d946430ad032,2024-08-12 00:00:00,36358.08,EUR,DEBIT,MER_383ec0c93074,CANCELLED
TXN_91c00ac32d06,ACC_8e620b281118,2024-09-12 00:00:00,49898.19,JPY,DEBIT,MER_60855baf93b5,PENDING
TXN_2030c740d1f2,ACC_9d5a6875a5de,2024-02-06 00:00:00,27164.17,EUR,CREDIT,MER_ec474b11f0ef,FAILED
TXN_5fb2a8a38f63,ACC_a436f3c1bbc8,2024-03-03 00:00:00,48730.18,EUR,PAYMENT,MER_2324392e4752,CANCELLED
TXN_9f4895c510c6,ACC_0b8c63bde38e,2024-04-11 00:00:00,23047.12,USD,REFUND,MER_e09245d639b6,PENDING
TXN_d8f1196cd9cc,ACC_a5b257dadc8b,2024-06-08 00:00:00,46811.4,EUR,DEBIT,MER_fe4a2e2516fa,COMPLETED
TXN_9d38ff65c809,ACC_b6c9d3a9a611,2024-04-11 00:00:00,18027.73,USD,CREDIT,MER_9098b27c3a6f,PENDING
TXN_7c616010a11f,ACC_4508e61d1956,2024-03-26 00:00:00,39721.58,CNY,DEBIT,MER_8cb6374f8c9e,PENDING
TXN_bba7c471a883,ACC_338d967fcfc7,2024-12-19 00:00:00,23768.78,CNY,CREDIT,MER_a7be8c226d02,COMPLETED
TXN_659df6404866,ACC_aec4231b3189,2024-12-17 00:00:00,30936.06,USD,DEBIT,MER_95fbd5067082,PENDING
TXN_012d985493f5,ACC_0190ffbae67e,2024-03-05 00:00:00,24397.27,GBP,REFUND,MER_00dfa219d603,FAILED
TXN_e21557510563,ACC_5902c2c33408,2024-04-08 00:00:00,1077.43,JPY,TRANSFER,MER_af2633e2992e,FAILED
TXN_9d4110802b99,ACC_22c769bc4641,2024-08-12 00:00:00,27955.65,CNY,PAYMENT,MER_d7c27125a9ac,PENDING
TXN_a0d169294980,ACC_cc2bc8689b1c,2024-08-27 00:00:00,13773.47,CNY,REFUND,MER_eee680b7ed69,PENDING
TXN_2e665e36497c,ACC_05b2395efa14,2024-10-04 00:00:00,18361.96,USD,REFUND,MER_d6aed7c402d8,PENDING
TXN_e843b4fdc6c5,ACC_6b62b6fcd988,2024-07-05 00:00:00,38803.07,EUR,TRANSFER,MER_c56b33a0f28c,CANCELLED
TXN_c07453353112,ACC_3de80fde0a50,2024-10-09 00:00:00,7715.03,GBP,TRANSFER,MER_b67a086b41a0,FAILED
TXN_efe1b69f03aa,ACC_9e93b36eee5c,2024-02-04 00:00:00,2198.43,EUR,CREDIT,MER_21abb7526c90,PENDING
TXN_a6931f9f65f7,ACC_05e5ac3d165c,2024-01-17 00:00:00,28554.9,JPY,PAYMENT,MER_f5e117de1425,FAILED
TXN_6667063a7e61,ACC_5b6924dc4085,2024-02-06 00:00:00,664.17,EUR,PAYMENT,MER_009def907b2b,COMPLETED
TXN_16ace227adb1,ACC_e3730e708d6e,2024-07-03 00:00:00,27905.41,JPY,TRANSFER,MER_108ca6bcd896,COMPLETED
TXN_7a23780bec8c,ACC_febfc8a97469,2024-01-21 00:00:00,36717.67,GBP,DEBIT,MER_38b700d90ac8,COMPLETED
TXN_58bf15380b87,ACC_4bc76c6a5f79,2024-07-16 00:00:00,9481.13,CNY,CREDIT,MER_720eb4842f7e,PENDING
TXN_32d8d8ddf8a4,ACC_ed6778e31077,2024-02-24 00:00:00,38316.51,CNY,TRANSFER,MER_4d3e1adf9c36,CANCELLED
TXN_12cf205a273d,ACC_223c50f2aeea,2024-04-02 00:00:00,27502.77,CNY,TRANSFER,MER_ed65f66c88bc,CANCELLED
TXN_dfc2b351f15d,ACC_ea645b69ee8e,2024-10-08 00:00:00,49573.23,GBP,TRANSFER,MER_0edce00fdc16,CANCELLED
TXN_f337011caf8d,ACC_66c7284cada1,2024-05-03 00:00:00,28161.6,EUR,PAYMENT,MER_59e64d5811cd,FAILED
TXN_11de76ccf64c,ACC_305ac3e954a2,2024-07-22 00:00:00,19.78,USD,TRANSFER,MER_86369bfb736e,PENDING
TXN_13b4ece05add,ACC_aa4b6322eb70,2024-06-02 00:00:00,49219.88,EUR,TRANSFER,MER_52a53f1e6547,FAILED
TXN_0edd0124e88c,ACC_d56a2d805fde,2024-10-19 00:00:00,46296.86,EUR,DEBIT,MER_cc6e7c46ab55,FAILED
TXN_9f8707bc84d6,ACC_d2e71be12103,2024-10-25 00:00:00,12500.35,GBP,TRANSFER,MER_31c9b70faf03,CANCELLED
TXN_ca68b3a37bec,ACC_bd270d293128,2024-02-09 00:00:00,36181.79,JPY,CREDIT,MER_d46a487d045c,COMPLETED
TXN_9eef1f3acd95,ACC_856b7b4e837b,2024-10-22 00:00:00,19083.49,USD,TRANSFER,MER_84847d7572bf,CANCELLED
TXN_10e91f76a276,ACC_268486a28780,2024-04-26 00:00:00,37386.46,CNY,DEBIT,MER_6a18052e53b9,CANCELLED
TXN_b0cd9017f183,ACC_976cfb397c00,2024-06-12 00:00:00,27001.09,EUR,TRANSFER,MER_75de52e73e8b,PENDING
TXN_6f81dc7d8af2,ACC_f7b62a01aa7f,2024-07-20 00:00:00,48552.3,CNY,REFUND,MER_25a4dec1b0da,PENDING
TXN_48e5ff71a359,ACC_367360d256d2,2024-03-16 00:00:00,6618.13,USD,PAYMENT,MER_f06321d9f374,COMPLETED
TXN_8bb7021cf429,ACC_2687c168c0ff,2024-07-23 00:00:00,25096.14,EUR,CREDIT,MER_a5b2c1b158cb,PENDING
TXN_6efc245e6395,ACC_417835624f3c,2024-04-10 00:00:00,28062.77,CNY,CREDIT,MER_cc7d10029aea,FAILED
TXN_2b2b16093f48,ACC_058d39ea86cf,2024-10-21 00:00:00,4488.84,JPY,PAYMENT,MER_cfa7c4280f04,PENDING
TXN_8cc851034e82,ACC_3f46a37bcc71,2024-01-13 00:00:00,38486.37,EUR,TRANSFER,MER_ef1d1ed26e8d,CANCELLED
TXN_eacb81b375f4,ACC_55bea30959df,2024-04-29 00:00:00,9992.26,GBP,CREDIT,MER_8b4896a40be3,COMPLETED
TXN_95762b16eb8c,ACC_64d175168319,2024-11-13 00:00:00,46337.22,GBP,DEBIT,MER_3af33f3397dd,COMPLETED
TXN_531997afec1b,ACC_5d239a4f61fa,2024-06-18 00:00:00,10458.39,CNY,CREDIT,MER_05f01cd5f9ea,FAILED
TXN_e2a42d7af851,ACC_f64d9ec340ef,2024-03-13 00:00:00,34756.61,USD,PAYMENT,MER_972d0531a6bb,COMPLETED
TXN_88b78856ffb9,ACC_e0276a497286,2024-04-12 00:00:00,39461.53,CNY,TRANSFER,MER_764fe651299f,COMPLETED
TXN_91e445809dbc,ACC_38a99c412a52,2024-12-05 00:00:00,42605.63,GBP,DEBIT,MER_402adfc31442,CANCELLED
TXN_f6156878c870,ACC_18af3c0184cd,2024-12-29 00:00:00,4989.19,GBP,PAYMENT,MER_8ba7b099a019,COMPLETED
TXN_89284447b32c,ACC_24bbb0203e28,2024-08-22 00:00:00,28038.77,USD,DEBIT,MER_fd4239b8ce4f,FAILED
TXN_b5d18bdf5618,ACC_e89062f5baad,2024-03-21 00:00:00,928.43,GBP,TRANSFER,MER_44f8fd82a36f,PENDING
TXN_4f60966a4bb8,ACC_d7bee45955d2,2024-05-21 00:00:00,40596.52,GBP,PAYMENT,MER_49922f6fd057,COMPLETED
TXN_68b2f69e5490,ACC_3e926b71e4c2,2024-04-25 00:00:00,7593.89,JPY,CREDIT,MER_04391bae6fbe,CANCELLED
TXN_f7fc39d8d5f1,ACC_2ffee7601969,2024-11-16 00:00:00,34329.3,JPY,CREDIT,MER_816a3bfaf290,CANCELLED
TXN_f3760703a6c7,ACC_72e3bb2f0737,2024-06-17 00:00:00,22463.97,EUR,CREDIT,MER_03c691e64966,PENDING
TXN_d3a212d664a8,ACC_d9735646b164,2024-12-27 00:00:00,44933.17,EUR,PAYMENT,MER_fe987c8ebb0f,PENDING
TXN_fa62ed7bb756,ACC_0ef4e4fbb772,2024-03-21 00:00:00,15881.64,CNY,REFUND,MER_398aa4220a70,COMPLETED
TXN_874e3a4db4c9,ACC_e7fd012c258d,2024-03-15 00:00:00,36356.71,GBP,PAYMENT,MER_2f7bb59fd07f,FAILED
TXN_7e463175f9a4,ACC_c7f1fe4f73bf,2024-11-22 00:00:00,46663.17,GBP,CREDIT,MER_a389bc790b51,COMPLETED
TXN_151206fc27a0,ACC_6e7e586c3170,2024-11-09 00:00:00,30851.16,CNY,REFUND,MER_fed8adaa2064,PENDING
TXN_3efd294924bc,ACC_becbeba84e55,2024-02-10 00:00:00,34410.18,JPY,CREDIT,MER_1eb23caf7230,CANCELLED
TXN_c8553caace91,ACC_147726f4eda7,2024-07-17 00:00:00,24577.37,EUR,CREDIT,MER_1e3ff05f23a8,COMPLETED
TXN_8fec9ec99fd3,ACC_a67149d69dbb,2024-05-18 00:00:00,47510.4,EUR,CREDIT,MER_6654a0763e51,COMPLETED
TXN_d708b1379294,ACC_d641b950bde8,2024-08-12 00:00:00,43357.78,JPY,TRANSFER,MER_30ff267c7d87,PENDING
TXN_5f8af1e1630b,ACC_731110ba2db3,2024-11-07 00:00:00,36769.24,JPY,TRANSFER,MER_a24c4930a656,COMPLETED
TXN_529fd000f0c1,ACC_09e3e323b100,2024-01-22 00:00:00,43890.22,EUR,REFUND,MER_c830f2b6d59f,COMPLETED
TXN_668463abbf03,ACC_6ca32bf14a72,2024-11-18 00:00:00,48129.99,EUR,TRANSFER,MER_7387c64f6086,FAILED
TXN_558be5437550,ACC_030e6e68ed55,2024-03-26 00:00:00,21128.88,CNY,DEBIT,MER_de6440583f2d,PENDING
TXN_aa957745b1f9,ACC_3b16499f62af,2024-02-16 00:00:00,36135.11,USD,CREDIT,MER_f382990d84c1,PENDING
TXN_06d461b903c4,ACC_85b46c1f089d,2024-01-13 00:00:00,8952.14,CNY,CREDIT,MER_7527983cbaa1,COMPLETED
TXN_97ef40d6c24e,ACC_77432d476700,2024-12-30 00:00:00,39826.35,USD,DEBIT,MER_c345518e4b33,CANCELLED
TXN_1d402737bdfe,ACC_0caef1171b25,2024-12-28 00:00:00,19210.53,CNY,REFUND,MER_a0d4cda9fb26,CANCELLED
TXN_e1df03bff6e1,ACC_157bc0e00744,2024-03-28 00:00:00,45613.52,CNY,CREDIT,MER_bcc9bf8f8b23,PENDING
TXN_9fb85b575809,ACC_4c86d4f00dc6,2024-08-02 00:00:00,15410.03,JPY,TRANSFER,MER_860269bb7710,COMPLETED
TXN_d578dd7a01e3,ACC_efa05002eb02,2024-01-02 00:00:00,31131.79,GBP,DEBIT,MER_a718ee3fffe7,CANCELLED
TXN_cfb7d392450a,ACC_45c5d8c68913,2024-09-09 00:00:00,11901.54,CNY,PAYMENT,MER_3fc0a709ba62,CANCELLED
TXN_0ec80317f5ef,ACC_b3c2bf9b96f3,2024-05-05 00:00:00,44109.57,GBP,REFUND,MER_b856dd207e43,PENDING
TXN_d9b943a10fa2,ACC_db2581c48f6a,2024-11-30 00:00:00,17457.5,EUR,DEBIT,MER_d4957f17e36c,FAILED
TXN_0ba730012287,ACC_a821b774b2df,2024-02-25 00:00:00,20853.68,EUR,CREDIT,MER_76f788fd7bce,PENDING
TXN_0b9b6a47bd42,ACC_d85a6a0d2988,2024-07-03 00:00:00,46574.68,USD,TRANSFER,MER_9096d2c6cae1,CANCELLED
TXN_2dbb79865eaf,ACC_f4a1dc41c6df,2024-10-08 00:00:00,3255.64,JPY,CREDIT,MER_56ecece12db2,FAILED
TXN_8ef86dc2c539,ACC_c90a2b3d90ab,2024-04-17 00:00:00,34794.52,CNY,DEBIT,MER_ebe85c362df5,COMPLETED
TXN_d01adea17f92,ACC_1f48bfcc441b,2024-12-27 00:00:00,14366.49,CNY,TRANSFER,MER_d3c870bd2487,FAILED
TXN_dab0aa1e3caa,ACC_f645855889e0,2024-09-11 00:00:00,25990.09,JPY,PAYMENT,MER_327f8848f467,PENDING
TXN_0da117655e28,ACC_cb6c45b2dcf9,2024-01-01 00:00:00,5919.17,JPY,DEBIT,MER_62f4527441a6,PENDING
TXN_f0cc8c54241c,ACC_a59505f6472e,2024-07-30 00:00:00,2284.15,GBP,REFUND,MER_d57bb9410629,PENDING
TXN_d4b7bfcaa27a,ACC_492661817494,2024-05-24 00:00:00,12728.33,USD,TRANSFER,MER_09ff37aa4e54,FAILED
TXN_0a4fa8892521,ACC_10394b1662a8,2024-06-19 00:00:00,17074.67,CNY,REFUND,MER_5cbd72e29abd,PENDING
TXN_c510e5a26337,ACC_b8b883bcc101,2024-12-10 00:00:00,23960.62,JPY,DEBIT,MER_8bc16596f1e9,CANCELLED
TXN_086fb8a1832b,ACC_20f904abb27f,2024-10-01 00:00:00,44797.47,JPY,PAYMENT,MER_d5d692b87a8c,COMPLETED
TXN_0c105e230ce4,ACC_edeaa8acfd63,2024-12-13 00:00:00,15781.99,CNY,DEBIT,MER_f2db769714a3,FAILED
TXN_c2e9b824cffb,ACC_7e39eb5a7c2b,2024-06-30 00:00:00,3319.99,EUR,TRANSFER,MER_509dfd3cc45f,FAILED
TXN_1619e2ce4966,ACC_63abf5c1db64,2024-03-25 00:00:00,28553.37,JPY,CREDIT,MER_fc22bc1b321a,FAILED
TXN_dc083f6fe182,ACC_ab313b984398,2024-01-17 00:00:00,13582.16,USD,PAYMENT,MER_35ca439f3d2a,FAILED
TXN_b604e63e00fb,ACC_b46eba6c900f,2024-04-20 00:00:00,26259.77,EUR,DEBIT,MER_7a1dfddc1701,COMPLETED
TXN_4788a9affa69,ACC_3f54269a2bcc,2024-08-15 00:00:00,25304.67,JPY,REFUND,MER_32fbd9f5d078,FAILED
TXN_c850906ccbd3,ACC_9434af5de85f,2024-09-25 00:00:00,15524.83,GBP,CREDIT,MER_7dd9189f0a8d,COMPLETED
TXN_69ab65a04ade,ACC_7918979064d2,2024-12-12 00:00:00,49636.09,EUR,DEBIT,MER_d0747ac1192c,COMPLETED
TXN_a783fb62e997,ACC_282678675d5b,2024-12-17 00:00:00,42407.72,USD,TRANSFER,MER_0b6b66323164,COMPLETED
TXN_86abac5592c2,ACC_18192d54d339,2024-06-08 00:00:00,1133.79,GBP,CREDIT,MER_df983231d66a,PENDING
TXN_9e770b6c8f5b,ACC_3c93c2c6447c,2024-08-13 00:00:00,33559.49,GBP,CREDIT,MER_29e13e029a16,COMPLETED
TXN_9e72ef1351e8,ACC_0c2f3d051c90,2024-09-20 00:00:00,5127.74,CNY,TRANSFER,MER_9cb6d86aa2ad,FAILED
TXN_0f86a86d10f8,ACC_fcd8c141a705,2024-05-25 00:00:00,28708.41,EUR,DEBIT,MER_60e6389bf232,FAILED
TXN_c65d9a20f16b,ACC_8392c4e2ab4b,2024-01-15 00:00:00,23542.07,USD,DEBIT,MER_67aa6d677b84,COMPLETED
TXN_0548e3ff08d4,ACC_51bb579c5107,2024-11-01 00:00:00,44564.88,JPY,REFUND,MER_6c4b9df57ff8,FAILED
TXN_c561bc629392,ACC_fc5bbb13e46c,2024-12-09 00:00:00,40466.9,USD,PAYMENT,MER_2343410ff20c,COMPLETED
TXN_f674aff8a4b2,ACC_64c49a71d0aa,2024-08-27 00:00:00,4872.18,GBP,PAYMENT,MER_bba2ea6fc16a,PENDING
TXN_cd0cd274af27,ACC_370e9248c3b3,2024-05-12 00:00:00,45643.95,JPY,CREDIT,MER_f91a870bb6d1,FAILED
TXN_9f2e22c6c803,ACC_f60c460df3be,2024-08-20 00:00:00,24380.46,USD,PAYMENT,MER_c953e99a4872,CANCELLED
TXN_0d456d1b1445,ACC_89f1a8597af4,2024-06-27 00:00:00,30225.97,EUR,REFUND,MER_ee397d617ee6,COMPLETED
TXN_29d0d57a16c9,ACC_24a05ddac29e,2024-06-03 00:00:00,26641.95,JPY,REFUND,MER_052c3028229a,PENDING
TXN_d54a1028655a,ACC_a402af5e2b91,2024-07-15 00:00:00,3312.34,EUR,REFUND,MER_c5a20f1059d4,CANCELLED
TXN_644d75db01f9,ACC_164d88e230fc,2024-12-21 00:00:00,11815.35,USD,REFUND,MER_2c4ca7fe74a8,COMPLETED
TXN_426bea3a4bf0,ACC_238875b4fa28,2024-10-11 00:00:00,4891.72,JPY,CREDIT,MER_1be71460a46d,CANCELLED
TXN_521c87e6261d,ACC_d92d6cefd550,2024-11-01 00:00:00,38569.46,JPY,TRANSFER,MER_3c68827152e9,COMPLETED
TXN_9b2f1a688306,ACC_e7762b41b0cd,2024-10-24 00:00:00,45163.77,USD,CREDIT,MER_2f0c1d65e22c,CANCELLED
TXN_2941f1ce68dd,ACC_2a6d6d57e906,2024-10-22 00:00:00,22363.52,EUR,TRANSFER,MER_42eee15ac078,FAILED
TXN_79489b0a7159,ACC_e33c7133db61,2024-06-25 00:00:00,49514.56,CNY,DEBIT,MER_cb5aad8428e7,CANCELLED
TXN_8c653e2ed459,ACC_5534383674ee,2024-02-01 00:00:00,18467.45,CNY,DEBIT,MER_eabcd5f898f3,FAILED
TXN_3a3b51426198,ACC_e8ea9f8c3e40,2024-01-16 00:00:00,11769.71,CNY,PAYMENT,MER_86f09dae42ce,CANCELLED
TXN_8b8315778ce8,ACC_e39f5d585884,2024-04-18 00:00:00,33127.75,JPY,CREDIT,MER_27867c1bf5fd,CANCELLED
TXN_372cbdb73f63,ACC_80feb4dbaadb,2024-08-01 00:00:00,7721.82,EUR,CREDIT,MER_2201abb87552,COMPLETED
TXN_86134e93d933,ACC_e65128301cf2,2024-12-02 00:00:00,21842.39,EUR,DEBIT,MER_ac9ef18ae0c7,CANCELLED
TXN_17c23500553d,ACC_ea7b094f9147,2024-12-22 00:00:00,30225.43,JPY,REFUND,MER_163c062152e7,CANCELLED
TXN_220ae51ef7a3,ACC_6f5f3ab7983e,2024-06-30 00:00:00,11294.79,JPY,REFUND,MER_66742f65bb40,CANCELLED
TXN_88828b38c8d5,ACC_aaa44712531d,2024-09-13 00:00:00,13469.83,CNY,REFUND,MER_a2f2de1e0beb,COMPLETED
TXN_57137784241a,ACC_dc241906318d,2024-02-27 00:00:00,29017.64,USD,CREDIT,MER_4e95b638cf3a,FAILED
TXN_4e4c2f4bcba2,ACC_561b84334683,2024-11-08 00:00:00,4431.43,JPY,DEBIT,MER_68602a095d67,FAILED
TXN_e7f3c2220363,ACC_3c7e77afdaad,2024-09-30 00:00:00,38928.57,JPY,PAYMENT,MER_93d3d9d50113,CANCELLED
TXN_2f5dfa5a93b7,ACC_41ca4fe8f189,2024-06-29 00:00:00,48029.46,GBP,TRANSFER,MER_73868daff2a7,FAILED
TXN_d50ff740ed50,ACC_ab50a21a6f33,2024-02-01 00:00:00,31468.71,CNY,CREDIT,MER_90bb46b22d8c,FAILED
TXN_af2f6c37e2b0,ACC_e4119768962d,2024-05-26 00:00:00,24243.16,EUR,REFUND,MER_5445a09661fb,FAILED
TXN_dc3421590f0b,ACC_c0849e6d827a,2024-05-20 00:00:00,42894.34,USD,DEBIT,MER_9822b9244c69,PENDING
TXN_630fea9561cb,ACC_4dc280cc508c,2024-03-30 00:00:00,13070.02,EUR,PAYMENT,MER_2b2a5fcdc20c,COMPLETED
TXN_ecbf56be3c74,ACC_d89e1af2a9e3,2024-03-15 00:00:00,29781.25,EUR,PAYMENT,MER_25ad759196ba,CANCELLED
TXN_a07ba7095851,ACC_759181d9059f,2024-08-13 00:00:00,36302.69,EUR,CREDIT,MER_d74c4b19dd1a,FAILED
TXN_e00fd7ea46f9,ACC_e4edf8969ec3,2024-02-29 00:00:00,2635.63,JPY,PAYMENT,MER_4a79b18c6b62,CANCELLED
TXN_0428e9ec5375,ACC_b1eb38222766,2024-09-29 00:00:00,11690.73,JPY,PAYMENT,MER_17cf7dcba82e,CANCELLED
TXN_6e85171354f7,ACC_bb951515d7bd,2024-08-17 00:00:00,19106.38,GBP,REFUND,MER_09e806a28cee,COMPLETED
TXN_b9da9c1d3846,ACC_0baee5d5307c,2024-06-30 00:00:00,47809.62,JPY,REFUND,MER_8e9e2d8e93dd,FAILED
TXN_6e8d8bc7d47a,ACC_c52993efabdc,2024-02-20 00:00:00,12774.64,CNY,PAYMENT,MER_7d47a1afa959,PENDING
TXN_803728ddf8d3,ACC_5da3fd9f5c4a,2024-04-09 00:00:00,26002.42,EUR,TRANSFER,MER_9408802ff292,COMPLETED
TXN_ae0aa0af3c08,ACC_5b3d86c99d11,2024-02-20 00:00:00,26267.96,JPY,TRANSFER,MER_4f4478b43002,FAILED
TXN_5eb1b6458905,ACC_9f9e18b57877,2024-11-13 00:00:00,4606.14,CNY,CREDIT,MER_6830aa41b687,COMPLETED
TXN_15086edd490a,ACC_3c809a12db92,2024-11-05 00:00:00,6504.06,CNY,CREDIT,MER_85f5ce7fa3c2,PENDING
TXN_e3c9d525a8e1,ACC_bb351a4763bc,2024-02-08 00:00:00,31942.64,GBP,PAYMENT,MER_aad2465bc3cc,FAILED
TXN_fec17b0afe49,ACC_dc0c6e648a1b,2024-05-21 00:00:00,38857.53,JPY,PAYMENT,MER_5437a7662f6e,COMPLETED
TXN_7d76e9b78144,ACC_0abcd712ee2c,2024-04-01 00:00:00,22034.34,JPY,CREDIT,MER_7b2a7b19c5c9,PENDING
TXN_ecf1569e34f9,ACC_f551b50040b6,2024-10-03 00:00:00,38437.68,EUR,REFUND,MER_024eb6c3c4dd,CANCELLED
TXN_4e8be8863208,ACC_1981960f5ecd,2024-02-07 00:00:00,3529.91,GBP,PAYMENT,MER_2b0f77a63f93,CANCELLED
TXN_c4bde45118ae,ACC_c8f10e1812d7,2024-01-20 00:00:00,33233.65,GBP,CREDIT,MER_2f2751074929,CANCELLED
TXN_9e1a6d82b53c,ACC_a0faea238054,2024-09-08 00:00:00,23912.19,JPY,DEBIT,MER_74f18d4a4a76,COMPLETED
TXN_7d7f55e9eec2,ACC_b46461ecdff7,2024-09-03 00:00:00,6068.97,CNY,TRANSFER,MER_d479ba1d4dd9,FAILED
TXN_014ee9c2be92,ACC_c350786e10de,2024-11-27 00:00:00,4542.44,CNY,TRANSFER,MER_0b50bf746333,CANCELLED
TXN_22db59980b05,ACC_db26658d0dec,2024-04-13 00:00:00,8839.15,USD,PAYMENT,MER_5e21b82cec24,FAILED
TXN_b3e51eb8499b,ACC_adf81c1bdc07,2024-11-18 00:00:00,34445.24,JPY,DEBIT,MER_8a429053c9b2,CANCELLED
TXN_7e4a9c9aae7c,ACC_600e9186a0a8,2024-04-08 00:00:00,1277.98,CNY,CREDIT,MER_a03f50ee246d,COMPLETED
TXN_dd7a2571a71c,ACC_c8f8c890e8b5,2024-09-12 00:00:00,26701.66,JPY,DEBIT,MER_dac8a48303eb,COMPLETED
TXN_b7c5572a8907,ACC_3cfaba723385,2024-07-26 00:00:00,5918.17,CNY,PAYMENT,MER_628e95f5a671,PENDING
TXN_b5d28f994e6d,ACC_62bde7c9caa5,2024-02-06 00:00:00,1853.51,EUR,PAYMENT,MER_b09d2a541152,CANCELLED
TXN_668117901e7f,ACC_bacbeb48d031,2024-05-04 00:00:00,35067.83,EUR,DEBIT,MER_cdeb474279fd,COMPLETED
TXN_d53f8589a856,ACC_0e1896955e45,2024-02-19 00:00:00,22814.67,EUR,REFUND,MER_64e4db96d9a7,COMPLETED
TXN_3f4eda78f458,ACC_f33d995d03a5,2024-11-11 00:00:00,11036.42,EUR,PAYMENT,MER_a1d59b1f1318,CANCELLED
TXN_4c177aa3a8db,ACC_adf8baf7558f,2024-10-21 00:00:00,27298.78,GBP,CREDIT,MER_8cf2af6f1eb2,PENDING
TXN_a1ae13d3ebe0,ACC_44371c60455c,2024-03-13 00:00:00,37879.93,EUR,TRANSFER,MER_4a2feb7e2318,CANCELLED
TXN_9a5bc81363b3,ACC_c0eacc51c9f1,2024-03-09 00:00:00,5007.39,CNY,PAYMENT,MER_adb51f2bd50e,COMPLETED
TXN_7246676b1652,ACC_af49603390d5,2024-01-04 00:00:00,8978.85,USD,REFUND,MER_94ac8e0e59fb,CANCELLED
TXN_c854bd5dc0fa,ACC_4bd88ac41358,2024-08-31 00:00:00,34620.99,EUR,CREDIT,MER_64b98c8c294a,CANCELLED
TXN_be6ceb1ee544,ACC_a518aa76d4b1,2024-11-08 00:00:00,34586.76,CNY,CREDIT,MER_851692a415ae,COMPLETED
TXN_bdf8054dc59c,ACC_130a4b0f58b5,2024-06-27 00:00:00,20945.11,CNY,CREDIT,MER_dabc49cff380,COMPLETED
TXN_5d1309e7b16c,ACC_31aaf719e125,2024-10-03 00:00:00,25381.96,JPY,CREDIT,MER_073271e410c9,PENDING
TXN_ac8a5712ff1c,ACC_0396794a0e9d,2024-08-30 00:00:00,24880.77,EUR,DEBIT,MER_b99643864d7d,FAILED
TXN_9c2d56c97522,ACC_81377b39577f,2024-06-20 00:00:00,30844.8,JPY,DEBIT,MER_ad26277cc325,COMPLETED
TXN_16fc46043725,ACC_8849efbb9b06,2024-01-15 00:00:00,24258.22,USD,DEBIT,MER_195ef32c7fe6,CANCELLED
TXN_b3364d8599ed,ACC_cf2b0adb4f9d,2024-04-11 00:00:00,37356.87,GBP,CREDIT,MER_1fd542c82fee,FAILED
